review,rating,sentiment,review_processed,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
,,,,1641,2.0,0.3132,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['skrng', 'aplikasi', 'loading']"
,,,,1642,3.0,0.6332,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['bicara', 'hadiah', 'ujung', 'buang', 'buang', 'gaees']"
,,,,1643,3.0,0.5304,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['harga', 'barang', 'jangkau', 'cepat', 'nyampe', 'tapiiii', 'layan', 'cod', 'alas', 'barang', 'batal', 'tunggu', 'barang']"
,,,,1644,2.0,0.4168,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['aplikasi', 'lemmot']"
,,,,1645,0.0,0.4695,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['belanja', 'akun', 'cari', 'barang', 'belik', 'loading', 'tolong', 'ongkir', 'turun']"
,,,,1646,3.0,0.7474,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['free', 'ongkir']"
,,,,1647,2.0,0.7412,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['belanja', 'aplikasi']"
,,,,1648,3.0,0.3464,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['barusan', 'telfon', 'bayar', 'shoope', 'bayar', 'suara', 'perempuan', 'lunas', 'bayar', 'jatuh', 'tempo', 'ditelfon', 'tolong', 'menelfon', 'bayar', 'nada', 'gaenak', 'dengar']"
,,,,1649,3.0,0.5773,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['belanja', 'sampai', 'order', 'official', 'toko', 'harga', 'promo', 'kirim', 'cepat', 'tahan', 'kirim', 'tunggu', 'serah', 'kurir', 'sampai', 'minggu', 'kunjung', 'kirim', 'chat', 'lggs', 'resfon', 'da', 'cek', 'order', 'batal', 'alas', 'situasi', 'pandemi', 'service', 'thp', 'konsumen', 'refund', 'tulis', 'refund']"
,,,,1650,2.0,0.5878,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['paham', 'total', 'belanja', 'saldo', 'shopeepay', 'chekout', 'pakai', 'shopeepay', 'huaaaa']"
,,,,1651,3.0,0.5009,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['males', 'belanja', 'ongkir']"
,,,,1652,0.0,0.45,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['aplikasi', 'kenapa', 'akun', 'logout']"
,,,,1653,0.0,0.725,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['proses', 'ikutin', 'alur', 'kaya', 'proses', 'cepat', 'saranin', 'jangan', 'ambil', 'ambil', 'kursus']"
,,,,1654,1.0,0.5097,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['spaylater', 'kategori', 'voucher', 'pakai', 'member', 'platinun']"
,,,,1655,1.0,0.4622,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['sampai', 'bom', 'kirim', 'kirim', 'estimasi', 'november', 'pls', 'ken', 'marah', 'kirim', 'updatean', 'kirim', 'mentang', 'mentang', 'bayar', 'pakai', 'cod', 'bebas', 'ongkir', 'beli', 'barang', 'lambat', 'belanja', 'anteraja', 'penakut']"
,,,,1656,0.0,0.4499,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['bayar', 'bpjs', 'pilih', 'menu']"
,,,,1657,3.0,0.558,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['mudah', 'praktis', 'transaksi']"
,,,,1658,1.0,0.494,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['kmi', 'nggk', 'pilih', 'spaylater', 'sya', 'blnja', 'byarnya']"
,,,,1659,1.0,0.3774,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['coba', 'diskon', 'mantap', 'mksh', 'yaaa']"
,,,,1660,0.0,0.4167,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['logout', 'heran']"
,,,,1661,3.0,0.5898,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['barang', 'lengkap', 'tolong', 'lengkap', 'pilih', 'barang', 'maaf']"
,,,,1662,3.0,0.6091,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['tolong', 'beli', 'ken', 'cicil', 'pakai', 'debit', 'bni', 'tolong', 'lengkapin']"
,,,,1663,1.0,0.464,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['lagi', 'kesel', 'spaylater', 'muncul', 'bayar', 'error']"
,,,,1664,2.0,0.3883,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['tolong', 'beli', 'beli', 'sistem', 'kirim', 'jagan', 'barang', 'kemas', 'kasi', 'resi', 'admin', 'jual', 'on', 'beli', 'cencel', 'tunggu', 'admin', 'toko', 'online', 'otomatis', 'cencel', 'barang', 'kemas', 'resi', 'haris', 'admin', 'on', 'cencel']"
,,,,1665,0.0,0.3259,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['klik', 'beli', 'diauruh', 'pasport', 'log', 'jengjreng', 'stok', 'habis']"
,,,,1666,3.0,0.5978,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['kadang', 'lemot', 'kartu', 'bun']"
,,,,1667,3.0,0.7479,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['nyaman', 'belanja']"
,,,,1668,1.0,0.809,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['beli', 'pulsa', 'murah']"
,,,,1669,1.0,0.3076,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['sistem', 'kirim', 'pilih', 'jasa', 'kirim', 'usaha', 'jasa', 'milih', 'acak', 'jasa', 'antaraja', 'sampai', 'pakai', 'cepat', 'jnt', 'cuman']"
,,,,1670,2.0,0.4527,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['turun', 'rate', 'ny', 'voucer', 'sekarang', 'batas', 'uda', 'sblm', 'ny', 'maksimal', 'beli', 'habis', 'potong', 'ongkir', 'ny', 'sekarang', 'voucer', 'batas', 'kenal', 'belagoy', 'pdhl', 'uda', 'langgan', 'tahun']"
,,,,1671,2.0,0.5543,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['recommended', 'gx', 'recommended', 'kurir', 'jual', 'barang', 'order', 'sistem', 'cod', 'barang', 'gx', 'suruh', 'review']"
,,,,1672,2.0,0.412,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['nanti', 'dn', 'sesuai', 'sama', 'pesan', 'tmbahin', 'bintang', 'smoga', 'suksess']"
,,,,1673,2.0,0.4904,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['kupon', 'cash', 'back', 'wlpn', 'aneh']"
,,,,1674,2.0,0.45,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['toko', 'fashion', 'online', 'jujur', 'abal', 'abal', 'truz', 'ongkir', 'ny', 'gratis', 'bayar', 'indonesia']"
,,,,1675,3.0,0.5215,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['baru', 'rumit', 'contoh', 'wishlist', 'tinggal', 'tekan', 'cari', 'kadang', 'muncul']"
,,,,1676,1.0,0.5536,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['verifikasi', 'no', 'handphone', 'ulang', 'sms', 'kode']"
,,,,1677,3.0,0.3608,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['voucher', 'gratis', 'ongkir', 'bayar', 'nikmat', 'cod', 'kayak', 'kesel', 'voucher', 'gratis', 'ongkir']"
,,,,1678,2.0,0.8368,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['pasang', 'aplikasi', 'play', 'toko']"
,,,,1679,2.0,0.4258,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['tolong', 'mitra', 'amanah', 'layan', 'konsumen', 'sesuai', 'pesan']"
,,,,1680,2.0,0.3041,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['layan', 'cma', 'stok', 'barang', 'lbih', 'tingkat', 'lagi', 'sya', 'kmaren', 'cari', 'sandal', 'stok', 'habis']"
,,,,1681,3.0,0.4552,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['tarif', 'mahal', 'banding']"
,,,,1682,2.0,0.5211,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['sore', 'aplikasi', 'baru', 'aplikasi', 'bayar', 'eror']"
,,,,1683,2.0,0.5978,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['maaf', 'oknum', 'tipu', 'nama', 'tindak', 'rugi', 'konsumen']"
,,,,1684,2.0,0.809,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['eror', 'belanja', 'susah']"
,,,,1685,3.0,0.4039,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['transaksi', 'refund', 'lapor', 'bank', 'kirim', 'dana', 'rekening', 'sekarang', 'transaksi', 'bayar', 'verifikasi', 'tolong', 'updet', 'ut', 'sistem', 'bug', 'ut', 'muncul', 'iklan', 'promo', 'utama', 'nyaman', 'aman', 'transaksi', 'user']"
,,,,1686,1.0,0.41,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['pinjam', 'kemarin', 'pilih', 'bulan', 'skrng', 'aneh']"
,,,,1687,3.0,0.4299,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['tolong', 'tindak', 'jual', 'tanggung', 'masak', 'sen', 'kamera', 'go', 'profesional', 'datang', 'gantung', 'kunci']"
,,,,1688,2.0,0.4647,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['mesin', 'cari', 'search', 'salah', 'dikit', 'gakeluar', 'produk', 'correct', 'recomendation', 'filter', 'kota', 'detai', 'centang', 'yogyakarta', 'produk', 'dibantul', 'gakeluar', 'yogyakarta']"
,,,,1689,3.0,0.4049,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['perhati', 'untuk', 'kurir', 'seller', 'paket', 'datang', 'bayar', 'ongkir', 'bayar', 'ribu', 'sisa', 'respect', 'kurir', 'seperti', 'bukan', 'customer', 'tips', 'tolong', 'jangan', 'ambil', 'bukan', 'hak']"
,,,,1690,0.0,0.5575,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['gratis', 'ongkir', 'pakee']"
,,,,1691,2.0,0.6501,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['berat', 'berat', 'chat', 'sussssaaaahh']"
,,,,1692,3.0,0.5625,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['respon', 'live', 'promo']"
,,,,1693,3.0,0.85,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['tolong', 'konfirmasi', 'aju', 'paylater']"
,,,,1694,0.0,0.4495,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['maaf', 'pas', 'daftar', 'ribet', 'akun', 'pakai', 'no', 'imel', 'masukny', 'akun']"
,,,,1695,2.0,0.8469,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['barang', 'klau', 'sesuai', 'pesan']"
,,,,1696,0.0,0.5333,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['iklan', 'pop', 'up', 'hilang', 'ganggu']"
,,,,1697,0.0,0.5146,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['paksa', 'aplikasi', 'rating']"
,,,,1698,2.0,0.4167,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['unduh', 'eror']"
,,,,1699,2.0,0.3877,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['data', 'aplikasi', 'unduh', 'pas', 'klaim', 'hadiah', 'gratis']"
,,,,1700,3.0,0.8834,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['free', 'ongkir', 'free', 'bny', 'syarat', 'kadang', 'harga', 'murah', 'olshop', 'mahal', 'tolong', 'benar', 'free', 'ongkir', 'syarat']"
,,,,1701,0.0,0.3727,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['tiket', 'emas', 'hilang', 'diumumin', 'desember']"
,,,,1702,2.0,0.3095,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['kayak', 'pelit', 'voucher', 'voucher', 'spaylater', 'spay', 'voucher', 'toko', 'pakai', 'ujung', 'timur', 'kendala', 'ongkir', 'mahal', 'toko', 'negeri', 'seliwer', 'bantu', 'ongkir', 'berat', 'alih', 'serasa', 'jangkau', 'barang', 'ongkir']"
,,,,1703,2.0,0.5367,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['barang', 'sesuai', 'kaya']"
,,,,1704,1.0,0.75,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['playanan', 'lmban']"
,,,,1705,2.0,0.743,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['produk', 'sedia']"
,,,,1706,2.0,0.5879,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['update', 'tampil', 'tawar', 'tarik', 'kupon', 'tukar', 'poin', 'pakai']"
,,,,1707,3.0,0.3875,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['update', 'masih', 'kejadia', 'saldo', 'tampil', 'saldo', 'loading', 'menu', 'promo', 'blank', 'hang', 'masih', 'harus', 'restart', 'aplikasi', 'informasi', 'handphone', 'redmi', 'prime', 'ram', 'gb']"
,,,,1708,2.0,0.53,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['lambat', 'aplikasi']"
,,,,1709,1.0,0.584,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['lamas', 'lemot', 'dibilangin', 'lagi']"
,,,,1710,2.0,0.7524,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['bintang', 'langgan', 'barang', 'sesuai', 'promosi', 'bintang']"
,,,,1711,2.0,0.5389,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['kok', 'sekarang', 'produk', 'berat', 'freeong', 'lagi', 'pernah', 'rak', 'zyo', 'krim', 'kalbar', 'freeong', 'sekarang', 'ongkirny', 'ratus', 'ribu', 'berat', 'produk']"
,,,,1712,3.0,0.6063,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['tolong', 'tambahin', 'fitur', 'pinjam', 'seperti', 'bayar', 'later']"
,,,,1713,2.0,0.6903,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['aplikasi', 'bantu', 'sibuk', 'belanja']"
,,,,1714,0.0,0.4364,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['gambar', 'barang', 'spesifik']"
,,,,1715,2.0,0.4553,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['paket', 'sampek', 'bhan', 'sesuai', 'harga']"
,,,,1716,2.0,0.3416,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['loadingnya', 'tolong', 'servernya', 'donlot', 'toko', 'belah', 'cepat']"
,,,,1717,3.0,0.5262,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['shoppe', 'tanam', 'eror', 'game', 'shoppe']"
,,,,1718,3.0,0.3605,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['cuman', 'menggala', 'jemput', 'barang', 'barang', 'rumah', 'ken', 'komplen', 'kurir', 'bingung']"
,,,,1719,2.0,0.856,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['bayar', 'rumah', 'jujur', 'transfer', 'transfer', 'takut', 'tipu', 'barang', 'uang', 'butuh', 'barang', 'barang', 'hubung']"
,,,,1720,1.0,0.4805,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['susah', 'aplikasi', 'unduh', 'ttap', 'bantu']"
,,,,1721,1.0,0.6906,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['beli', 'voucher', 'ribet', 'beli', 'masukkan', 'kode', 'voucher', 'gagal', 'ribet', 'tahu', 'beli']"
,,,,1722,2.0,0.6031,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['bintang', 'krna', 'sya', 'hadia', 'misteri', 'box', 'bodoh', 'sesuai', 'belihnya']"
,,,,1723,1.0,0.3199,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['jual', 'bingung', 'akun', 'batas', 'lapor', 'pulih', 'lapor', 'pulih', 'suruh', 'pkai', 'seller', 'malah', 'eror', 'narik', 'susah', 'ntah', 'uang', 'butuh', 'bnget', 'akun', 'pulih']"
,,,,1724,1.0,0.7411,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['transaksix', 'ribet']"
,,,,1725,2.0,0.5353,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['ahhh', 'aplikasi', 'komplen', 'toko', 'transfer', 'pakai', 'shoppe', 'bayar']"
,,,,1726,2.0,0.5765,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['tolong', 'shope', 'pilih', 'kurir']"
,,,,1727,3.0,0.372,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['mudah', 'hapus', 'notif', 'ngapusnya']"
,,,,1728,3.0,0.5985,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['kredit', 'kredit', 'sulit', 'bantu']"
,,,,1729,0.0,0.6089,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['dear', 'proses', 'rating', 'cepat', 'turun', 'insentif', 'pas', 'up', 'latih', 'beli', 'rating']"
,,,,1730,2.0,0.5261,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['perdana', 'order', 'produk', 'cincin', 'kacamata']"
,,,,1731,0.0,0.7407,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['gratis', 'ongkir']"
,,,,1732,0.0,0.3455,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['akun', 'shopepay', 'blokir', 'saldo', 'metode', 'bayar', 'shopepay', 'gara', 'gara', 'salah', 'pin', 'tolong', 'solusi', 'cepat']"
,,,,1733,3.0,0.4752,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['menu', 'lazpaylater', 'aplikasi', 'chat', 'customer service', 'kayak', 'chat', 'robot', 'pilih', 'lazpaylater', 'menu', 'daftar']"
,,,,1734,0.0,0.5035,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['kemarih', 'berat', 'iklan', 'boros', 'batre']"
,,,,1735,3.0,0.4638,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['kadang', 'flash', 'sale', 'diskon', 'harga', 'markup']"
,,,,1736,0.0,0.4849,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['undi', 'ktax', 'menang', 'terus', 'ambilx', 'dmn']"
,,,,1737,2.0,0.4167,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['toloong', 'cod']"
,,,,1738,2.0,0.4431,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['toko', 'sya', 'mmbeli', 'latih', 'skill', 'akademi', 'setifikat', 'lma', 'keluar']"
,,,,1739,2.0,0.5157,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['ny', 'sya', 'kunjung', 'toko', 'pas', 'kunjung', 'toko', 'mlh', 'kluar', 'tulis', 'maaf', 'halaman']"
,,,,1740,0.0,0.6328,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['benar', 'beli', 'tv', 'gratis', 'ongkir']"
,,,,1741,2.0,0.8125,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['bingung', 'pakai', 'aplikasi']"
,,,,1742,3.0,0.5413,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['nyangkut', 'saldo', 'gara', 'ganti', 'kartu']"
,,,,1743,2.0,0.4622,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['kendala', 'ped', 'belanja', 'kok', 'terus', 'kendala', 'tunggu', 'tolong']"
,,,,1744,3.0,0.5039,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['gratis', 'ongkir', 'seperti']"
,,,,1745,3.0,0.3416,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['pakai', 'pas', 'akun', 'tolak', 'verifikasi', 'nomor', 'telepon', 'nomor', 'telepon', 'aktif', 'aju', 'ganti', 'nomor', 'tolak', 'milik', 'bukti', 'bayar', 'pesan', 'aplikasi', 'bukti', 'bayar', 'hilang']"
,,,,1746,2.0,0.4311,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['turun', 'bintang', 'komplain', 'kirim', 'expedisi', 'cepat', 'cepat', 'alias', 'molor', 'alias', 'ekspedisi', 'pos', 'terang', 'ekspedisi', 'sembarangan', 'at', 'home', 'rumah', 'butik', 'stanby', 'tetangga', 'kirim', 'transaksi', 'poin', 'pecah', 'telur', 'poin', 'aplikasi', 'lemot']"
,,,,1747,2.0,0.8025,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['sen', 'tambahin', 'bintang']"
,,,,1748,3.0,0.4173,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['voucher', 'belanja', 'pakai', 'voucher', 'tidah', 'pakai', 'voucher', 'tolong', 'wenang', 'beli', 'nyaman', 'belanja', 'ditokopedia']"
,,,,1749,3.0,0.4575,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['notif', 'suruh', 'update', 'versi', 'pas', 'diupdate', 'selalu', 'bantu']"
,,,,1750,0.0,0.3678,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['mksh', 'nyediakan', 'jual', 'beli', 'mudah', 'aman', 'favorit', 'program', 'gratis', 'ongkir', 'turun', 'bintang', 'pelit', 'gratis', 'ongkir', 'ribu', 'neng', 'belanja', 'pdhal', 'toko', 'gabung', 'mrk', 'bayar', 'gratis', 'ongkir', 'extra', 'kasihan', 'vouchernya', 'dukung', 'alamat', 'disaingin', 'marketplace']"
,,,,1751,2.0,0.8037,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['susah', 'sistem', 'bayar']"
,,,,1752,3.0,0.668,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['tolong', 'bayar', 'pesan', 'ngk', 'kode', 'bayar', 'ngk', 'muncul', 'internet', 'lancar', 'ganti', 'pke', 'wifi', 'bayar']"
,,,,1753,0.0,0.4151,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['fitur', 'lokasi', 'google', 'map', 'susah', 'belanja']"
,,,,1754,1.0,0.5598,"belanja, mudah, murah, bantu, online, sukses, amanah, aman, cepat, percaya","['bgus', 'kirim', 'cepat', 'skrang', 'skli', 'lazdapayletter', 'tdak']"
,,,,1755,3.0,0.6283,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['assalamu', 'alaikum', 'tolong', 'aju', 'batal', 'pengejauan', 'menit', 'batal', 'tolak', 'toko', 'lambat', 'respon', 'barang', 'toko', 'barang', 'beda', 'tolak', 'untung', 'cod', 'kasi', 'kurir', 'sita']"
,,,,1756,0.0,0.416,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['mentang', 'pakai', 'voucher', 'gratis', 'ongkir', 'kirim', 'lamain', 'heran']"
,,,,1757,3.0,0.4773,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['untk', 'phak', 'lzda', 'kenapa', 'seller', 'sya', 'jmpai', 'sellu', 'berganggp', 'kmi', 'bukn', 'konsumen', 'sellu', 'perdebtn', 'antra', 'seller', 'konsumen', 'ujung', 'proses', 'brng', 'pesan', 'live', 'chat', 'solusi', 'tegur', 'seller', 'pakai', 'berjaln', 'mlus', 'seller', 'sopn', 'sekrng', 'beda', 'sya', 'kmi', 'it', 'brng', 'bayar', 'sehigga', 'merka', 'begtu', 'bilng', 'sellu', 'evaluasi', 'tapi', 'prubhan', 'sama', 'sekli']"
,,,,1758,2.0,0.3175,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['kenapa', 'bayar', 'gagal', 'cek', 'nomor', 'brivanya', 'loaading', 'trusss']"
,,,,1759,0.0,0.3494,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['beli', 'latih', 'lolos', 'insentif']"
,,,,1760,2.0,0.6072,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['unduh', 'aplikasi', 'speaker', 'bluetooth', 'gratis', 'bintang']"
,,,,1761,0.0,0.3145,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['potong', 'jual', 'endors', 'artis', 'jasa', 'kirim', 'hemat', 'pulau', 'kadang', 'belanja', 'ongkir', 'barang', 'beli', 'mahal', 'ongkir', 'pakai', 'voucher', 'gratis', 'ongkir', 'mudah', 'aplikasi', 'mudah']"
,,,,1762,3.0,0.4575,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['tolong', 'aplikasi', 'opsi', 'cod', 'jasa', 'customer', 'sekarang', 'khasus', 'cod', 'cod', 'customernya', 'salah', 'expedisi', 'kasi', 'kurir', 'sasaraannya']"
,,,,1763,3.0,0.371,"bintang, akun, iklan, tolong, pakai, saldo, handphone, update, susah, shopeepay","['banya', 'dagang', 'sebal', 'nama', 'barang', 'harga', 'ribu', 'flash', 'sale', 'ribu', 'clik', 'tahu', 'barang', 'tetep', 'harga', 'ribu', 'ribu', 'botol', 'bikin', 'males', 'cari', 'mental', 'dagang', 'indonesia', 'hmm', 'game', 'saran', 'ubah', 'aplikasi', 'game', 'live', 'streaming']"
,,,,1764,0.0,0.739,"aplikasi, shope, unduh, bantu, ny, lot, blnja, jangkau, neng, poko","['biaya', 'murah']"
,,,,1765,2.0,0.5242,"barang, ongkir, kirim, bayar, gratis, beli, pesan, sesuai, pakai, cepat","['ganti', 'no', 'handphone', 'no', 'handphone', 'aktif', 'keteranganya', 'no', 'handphone', 'latih', 'latih', 'insentif', 'cair', 'informasi', 'tulis', 'ribet', 'hubung', 'care']"
